company,domain
UKOO,UNVERIFIED:unknown
UN AIR D'ICI,UNVERIFIED:unairdicier.com
UNFAIR,UNVERIFIED:unknown
UNILEVER,unilever.com
UNION GÉNÉRALE DE DISTRIBUTION,UNVERIFIED:unknown
UNIQLO,uniqlo.com
UNIVERS DECOR,universdecor.com
UNIVERSAL BEAUTY MARKET,UNVERIFIED:unknown
UNLIMITAIL (CARREFOUR),UNVERIFIED:unknown
UPCOOP,upcoop.com
UPSAIL,UNVERIFIED:unknown
UPTIFY,UNVERIFIED:unknown
URBAN SUBLIME,UNVERIFIED:unknown
URBN,urbn.com
URW,urw.com
US LUGGAGE,usluggage.com
UTOPRENEURS,UNVERIFIED:unknown
UZERLY,UNVERIFIED:unknown
V AND B,UNVERIFIED:unknown
V33 SA,v33.com
VAISONET,UNVERIFIED:unknown
VALUE RETAIL,valueretail.com
VAN CLEEF & ARPELS,vancleefarpels.com
VANCLEEF & ARPELS,vancleefarpels.com
VANESSA BRUNO,vanessabruno.com
VAPIANO,vapiano.com
VAPOSTORE,vapostore.com
VATAN BILGISAYAR AS,vatanbilgisayar.com
VAZIVA,UNVERIFIED:unknown
VEDIFOOD,vedifood.com
VEEPEE,veepee.com
VÉGÉ RETAIL S.CONS.P.A.,UNVERIFIED:unknown
VEJA,veja.com
VENTE UNIQUE,vente-unique.com
VERBAUDET,verbaudet.com
VERCEL,vercel.com
VERHOEVEN,UNVERIFIED:unknown
VERIFIANCE FNCI BANQUE DE FRANCE,UNVERIFIED:unknown
VERIFIANCE-FNCI BANQUE DE FRANCE,UNVERIFIED:unknown
VERIFONE,verifone.com
VERSO,UNVERIFIED:unknown
VERSUS VENTURE,UNVERIFIED:unknown
VERTBAUDET,vertbaudet.com
VERYCHIC,verychic.com
VESTIAIRE COLLECTIVE,vestiairecollective.com
VF COPORATION,vfc.com
VF CORPORATION,vfc.com
V-FACTORY,UNVERIFIED:unknown
VGA INTERNATIONAL,UNVERIFIED:unknown
VIC,vic.com
VIDRODGENNIA,UNVERIFIED:unknown
VILLARD,UNVERIFIED:unknown
VILLEROY & BOCH ADT,villeroy-boch.com
VINTED,vinted.com
VIOLETTE SAUVAGE,UNVERIFIED:unknown
VIPSHOP,vipshop.com
VISA,visa.com
VISANTA,UNVERIFIED:unknown
VISANTA SL,UNVERIFIED:unknown
VIS-EXPRESS,vis-express.com
VISIONDECO,UNVERIFIED:unknown
VISPERO,vispero.com
VISPLAY,visplay.com
VITALE BARBERIS CANONICO,vitalebarberiscanonico.com
VIVASON,UNVERIFIED:unknown
VNE,UNVERIFIED:unknown
VO2 GROUP,vo2group.com
VOCOVO,vocovo.com
VOLCOM,volcom.com
VOLVO TRUCKS CORPORATION,volvotrucks.com
VORWERK FRANCE,vorwerk.fr
VORWERK INTERNATIONAL & CO. KMG,vorwerk.com
VÔTRES,votres.com
VOX CAPITAL,voxcapital.com
VOYAGES E LECLERC,UNVERIFIED:unknown
VSR INVEST,UNVERIFIED:unknown
VUSION GROUP,UNVERIFIED:unknown
WASEL ONLINE FOR SHOPPING APPLICATION,UNVERIFIED:unknown
WASTE2WEAR,waste2wear.com
WATCHDREAMER,UNVERIFIED:unknown
WAVE STORES,UNVERIFIED:unknown
WE ARE JOLIES,UNVERIFIED:unknown
WE DO GOOD,UNVERIFIED:unknown
WE FASHION,wefashion.com
WEBLOYALTY FRANCE,UNVERIFIED:unknown
WEBRIVAGE,UNVERIFIED:unknown
WEDARELAB / GROUPE ETAM,etam.com
WEDARELAB/GROUPE ETAM,etam.com
WEDEO,UNVERIFIED:unknown
WELCOMING,UNVERIFIED:unknown
WELDOM SA,UNVERIFIED:unknown
WELKOOP,welkoop.com
WELLA,wella.com
WELLA FRANCE,UNVERIFIED:unknown
WEMAP,wemap.com
WERENODE,UNVERIFIED:unknown
WESTERN INTERNATIONAL GROUP,UNVERIFIED:unknown
WESTFIELD RISE,UNVERIFIED:unknown
WETHENEW,wethenew.com
WHIRLPOOL,whirlpool.com
WICKES,wickes.co.uk
WICKES BUILDING SUPPLIES,wickes.co.uk
WICKES GROUP PLC,wickes.co.uk
WIDILO,UNVERIFIED:unknown
WIELAND ELECTRIC,wieland-electric.com
WILL INFINITE,UNVERIFIED:unknown
WILSON SPORTING GOODS,wilson.com
WINEBNB,UNVERIFIED:unknown
WINOA,winoa.com
WINTEC EUROPE GMBH,UNVERIFIED:unknown
WISEED,wiseed.com
WISEPOPS,wisepops.com
WLC TRADING LTD,UNVERIFIED:unknown
WODANDGO,UNVERIFIED:unknown
WOLFORD,wolford.com
WONDER BOX,UNVERIFIED:unknown
WONDERBOX,wonderbox.com
WONKE,UNVERIFIED:unknown
WOODBRASS,woodbrass.com
WOODEEZ,UNVERIFIED:unknown
WOODLANDS MARKETS,UNVERIFIED:unknown
WOOLWORTHS,woolworths.com.au
WORKDAY,workday.com
WORLDIA,worldia.com
WSN,UNVERIFIED:unknown
WSND,UNVERIFIED:unknown
WTB GROUP,UNVERIFIED:unknown
WUMART,UNVERIFIED:unknown
XC TECH,UNVERIFIED:unknown
XL-ENT (CASHMAG ILE MAURICE),UNVERIFIED:unknown
XXOO PETS FAMILY GMBH,UNVERIFIED:unknown
XYNERGY COMME J'AIME,UNVERIFIED:unknown
YACLA,UNVERIFIED:unknown
YAMAMAY,yamamay.com
YATEO,UNVERIFIED:unknown
YBY BEAUTY,UNVERIFIED:unknown
YELLOWKORNER,yellowkorner.com
YEMMA GOODS (LLC & SARL),UNVERIFIED:unknown
YENI MAGAZACILIK A.S.,UNVERIFIED:unknown
YESCAPA,yescapa.com
YOGACLASS,UNVERIFIED:unknown
YONIVERS,UNVERIFIED:unknown
YOOMY FOOD GROUP,UNVERIFIED:unknown
YOUR SURPRISE,UNVERIFIED:unknown
YOUSCRIBE,youscribe.com
YPSONS,UNVERIFIED:unknown
YSÉ,yse.com
YVES ROCHER,yvesrocher.com
YVES ROCHER FRANCE,yvesrocher.fr
YVES SAINT LAURENT,yslbeauty.com
YZR,UNVERIFIED:unknown
ZAION,UNVERIFIED:unknown
ZALANDO AG,zalando.com
ZAPA,UNVERIFIED:unknown
ZEBRA,zebra.com
ZEBRA TECHNOLOGIES,zebra.com
ZEGGAI,UNVERIFIED:unknown
ZEINA ALLIANCES,UNVERIFIED:unknown
ZENPUR,UNVERIFIED:unknown
ZEROSIX,UNVERIFIED:unknown
ZETRACE,UNVERIFIED:unknown
ZINEMAS,UNVERIFIED:unknown
ZLETRIC,UNVERIFIED:unknown
ZODIO,zodio.com
ZOLPAN,zolpan.com
ZONESOFT,UNVERIFIED:unknown
ZOOMICI,UNVERIFIED:unknown
ZUCCHETTI,zucchetti.com
